Customer_ID,LOB_Code,Product_Name,Customer_Type,Age,Annual_Income,Missed_Payments,Delinquent_Days,PenaltyFee_Amount,Probability_of_Default,DTI,OnTime_Payments,Bullet_Flag,Inactive_Flag,Total_Reachouts,Successful_Reachouts,Last_Campaign,Risk_Rating,Primary_Credit_Score,Total_Credit_Accounts
225206901254,C,Line of Credit,C,25,74494,5,35,16.826235378521403,0,0.1493763185795026,1,0,0,7,11,Green Lending For a Better Tomorrow,6,522.4656754826656,5
128233972253,R,Home Improvement,R,62,73387,11,40,6.61432830612984,0,0.2688146954272588,1,1,1,28,9,Credit Banking 101,4,710.2582921562831,1
314652376015,C,Car Loan,C,19,50068,14,38,35.877032617817854,0,0.106073059124527,1,1,0,21,12,Student Rewards 101,9,786.3093159345788,2
851145868139,C,Home Improvement,C,31,74642,5,14,35.50749072506055,0,0.23315905083634275,0,1,0,21,9,Green Rewards Hassle-Free,8,741.1321146825812,3
163492032374,C,Real Estate,C,56,73202,15,34,10.602290753077453,0,0.20638527378262086,1,1,0,21,13,Investing Loan For a Better Tomorrow,4,681.8588051673848,7
792319348881,R,Equipment Finance,R,56,74950,9,36,51.29104042771234,0,0.3376871678036218,1,0,1,7,6,Small Business Less Hassle-Free,2,777.2457322694568,3
389885238287,C,Home Improvement,C,59,75062,7,52,14.504265311938795,0,0.3250147661239645,1,0,1,33,13,Student Banking For a Better Tomorrow,6,749.2746727880493,2
425051274905,C,Personal Loan,C,22,50187,4,9,14.756985027842028,0,0.19621791429265364,0,1,0,19,7,Retirement Planning Bonanza,1,710.079752391632,5
383479720714,C,Personal Loan,C,23,51999,1,68,27.74767051623761,0,0.24108473679057674,0,0,1,21,10,Financial Challenge 101,6,697.6731709007588,5
812806124014,C,Real Estate,C,33,73344,10,0,40.091046347170746,0,0.20357656905355254,0,0,1,22,10,Investing Loan 101,3,836.5341427569942,3
141160324239,R,Real Estate,R,47,96723,15,26,34.47793729495159,0,0.31556940165966213,1,0,1,13,8,Retirement Less 101,4,825.6357276514307,5
113530483419,C,Equipment Finance,C,49,95990,14,7,54.13674814766758,0,0.30968703929433283,1,1,0,32,11,Small Business More Made Easy,3,608.3523846696252,6
448276584898,C,Home Improvement,C,68,46626,11,67,19.586668218267995,0,0.3903896058143825,1,0,0,31,9,Investing More For a Better Tomorrow,1,823.2957284889474,4
342479288443,R,Mortgage,R,41,89910,7,90,24.71997807616378,0,0.14616664268283722,0,0,0,22,8,Retirement Loan Hassle-Free,5,525.155433553622,4
564212538504,C,Home Improvement,C,53,95220,13,46,33.52357098397712,0,0.2329618108425728,0,1,1,37,12,Green Banking Bonanza,6,713.4889829422244,5
804826167846,R,Personal Loan,R,21,50007,1,32,9.72873237290429,0,0.1964250767528194,0,0,0,11,12,Small Business Planning For a Better Tomorrow,9,697.2924287321383,7
317617051611,R,Line of credit,R,46,95887,7,13,20.98363413153065,0,0.15646033150839805,0,1,1,23,12,Green Rewards Bonanza,7,760.296226868463,7
296249759816,R,Personal Loan,R,28,73201,13,47,6.477557467671963,0,0.23636442508937072,0,1,0,18,10,Savings More For a Better Tomorrow,6,737.0619682693546,9
249798582842,R,Mortgage,R,42,90631,4,50,37.01566905282354,0,0.4060825959842706,1,0,1,14,12,Small Business Fitness 101,1,629.6676491266883,1
646809103157,R,Line of Credit,R,23,50190,8,11,40.04710725119841,0,0.31676456639212247,1,0,1,12,9,Small Business Fitness Made Easy,2,791.9890622223355,3
775164609534,R,Real Estate,R,58,74474,3,86,33.64515122882911,0,0.34545138887104027,0,0,1,18,9,Green More For a Better Tomorrow,9,740.0913950608741,2
392536293651,C,Home Improvement,C,36,89799,15,36,46.69083398412573,0,0.24556964719651403,0,1,0,35,7,Small Business Investment For a Better Tomorrow,9,534.7308342886754,5
811151335702,R,Equipment Finance,R,62,75109,9,75,1.552425198620881,0,0.24947373720941393,1,1,1,13,7,Credit More 101,3,790.3340877376113,8
995659610066,C,Home Improvement,C,39,90735,13,18,10.663447151906006,0,0.19625855088171676,1,1,0,12,10,Small Business Lending For a Better Tomorrow,4,554.70687381447,4
274508662561,C,Home Improvement,C,61,74141,2,10,14.312365927831515,0,0.25208593063806267,1,0,1,20,9,Green Loan 101,7,716.2068048153591,4
426806877233,C,Equipment Finance,C,63,73793,4,33,53.26992220573206,0,0.27586206864880547,1,0,1,19,3,Investing Rewards For a Better Tomorrow,3,905.3460005952118,4
911545782988,R,Equipment Finance,R,46,95220,3,42,16.61352693767809,0,0.24189871783883768,1,0,0,30,12,Savings Fitness Hassle-Free,6,622.0489551790143,4
747985014314,C,Real Estate,C,54,97153,1,72,11.87320250269532,0,0.28767786912223214,1,0,0,22,10,Retirement Less Made Easy,6,863.6950305287053,4
285026286617,C,Line of Credit,C,26,73263,6,77,26.378027700764825,0,0.2281560306808406,0,0,0,15,11,Financial Planning Hassle-Free,9,640.5175844659118,8
706189636258,R,Equipment Finance,R,63,74664,6,42,19.44331051873625,0,0.20974263734220455,1,0,1,18,14,Financial Planning For a Better Tomorrow,4,769.0873044060015,9
177469487486,R,Mortgage,R,42,90120,2,15,45.83344074776764,0,0.28841160505302027,1,0,0,20,11,Mobile Investment Made Easy,7,631.8556386279915,1
187541250894,R,Personal Loan,R,25,74366,12,33,7.6151623599157325,0,0.1985616316486194,0,0,0,16,13,Student Planning Made Easy,9,476.7861395483984,2
602920345789,C,Personal Loan,C,37,89841,1,84,17.138714610410915,0,0.22311547992770678,0,1,0,18,10,Savings Loan Made Easy,2,792.9236417180534,9
365378103518,C,Real Estate,C,35,90425,12,90,33.48039574045137,0,0.15903026590411098,0,0,1,7,10,Retirement Lending For a Better Tomorrow,9,671.1892939257367,4
286414646019,R,Real Estate,R,53,97697,13,27,36.153944942166525,0,0.34079457845716027,1,0,1,20,14,Investing More Made Easy,1,615.2996729917394,2
719767813339,C,Home Improvement,C,69,47105,3,24,29.144085522413253,0,0.2476831744439441,1,0,1,14,11,Retirement Challenge 101,6,678.5336285554456,8
626740864204,R,Personal Loan,R,36,89740,15,80,30.53925178257177,0,0.2025724322068968,0,0,0,20,8,Mobile Planning Made Easy,6,733.8733076949845,4
721894513706,R,Real Estate,R,36,89626,2,88,4.982041465048068,0,0.2740500698490617,1,0,0,12,9,Green Fitness 101,8,630.579019672547,6
595564257789,R,Real Estate,R,33,74571,12,20,46.57204757238707,0,0.30427965156699993,0,1,1,21,8,Small Business Loan 101,8,602.4739565856765,5
898592793723,R,Personal Loan,R,27,73527,15,23,20.001241291627377,1,0.4042463818740285,1,0,0,25,15,Financial More Hassle-Free,8,408.40565879591946,3
441832624456,R,Home Improvement,R,58,74544,4,62,18.833577330972798,0,0.39838656364662395,1,1,0,10,8,Student Rewards Hassle-Free,8,522.906373944373,6
801838320317,R,Real Estate,R,31,73319,13,75,15.36401490308375,0,0.21971290754471046,1,0,1,22,11,Credit Fitness Bonanza,6,620.3431855960343,4
760621313682,C,Home Improvement,C,59,73138,11,63,38.28100566074292,0,0.3360953137519978,1,1,1,20,13,Credit Challenge Hassle-Free,3,760.7091015842853,9
909208122941,R,Car Loan,R,22,51518,9,27,46.60721192002592,0,0.27043601081117485,0,1,1,14,9,Mobile Relief Hassle-Free,9,787.1795944608865,7
953197497828,R,Equipment Finance,R,65,47783,12,70,28.860820668984655,0,0.2555561347073671,0,1,0,20,14,Investing Loan For a Better Tomorrow,3,695.3113739487967,6
900871154341,R,Home Improvement,R,33,73094,1,51,34.31072276781552,0,0.22269745482328898,1,0,0,13,8,Credit More Hassle-Free,5,917.1078008271263,2
348189694549,C,Real Estate,C,61,73853,6,82,48.67261234681125,0,0.27242535144396196,0,0,1,18,5,Green Challenge Hassle-Free,7,695.0839283005914,9
579383484577,C,Line of credit,C,47,95948,2,38,27.675143524190595,0,0.31852186242381786,1,1,0,21,6,Investing Investment Made Easy,1,596.1282310840047,9
579076242395,C,Real Estate,C,35,89273,14,41,12.204013577277133,0,0.1978759452563817,1,0,0,27,15,Financial Planning Bonanza,4,524.5019159866957,8
585662874627,C,Personal Loan,C,38,90638,11,1,26.270951099760843,0,0.2945771913285046,0,1,0,12,7,Credit Rewards 101,9,634.7243339062146,3
523195367293,C,Line of Credit,C,19,50130,1,24,26.399158648463825,0,0.2567987538445097,0,0,1,29,8,Credit Rewards 101,7,873.9221555649817,5
184380690143,R,Mortgage,R,49,97301,4,47,34.1016058688907,0,0.08335741128297813,1,0,1,22,11,Investing Investment Hassle-Free,3,664.2856106964722,5
420499787872,R,Personal Loan,R,33,74817,13,83,33.703076929443064,0,0.20377999044803793,0,1,0,32,10,Credit Rewards Made Easy,9,696.7945142670725,7
241711788907,C,Real Estate,C,37,89397,7,89,22.707772954018466,0,0.25033355284330117,0,1,1,27,12,Student Investment For a Better Tomorrow,6,717.0026352696368,9
175324179463,C,Equipment Finance,C,65,46633,14,45,33.75569688875881,0,0.38715839642371447,0,1,1,14,4,Savings Less 101,2,907.1178631435513,7
996045449734,C,Real Estate,C,49,97905,0,54,18.56237121174192,0,0.28048819087584076,0,0,1,12,12,Student Banking Bonanza,6,482.1974890912971,2
185770288848,R,Equipment Finance,R,65,46194,11,31,34.72407222468712,0,0.18847798475022198,1,1,1,10,9,Financial Planning Hassle-Free,4,488.92525015863646,3
892272071643,R,Personal Loan,R,21,50696,9,57,7.4934844816954165,0,0.11532745937042688,1,0,0,0,5,Financial Fitness Hassle-Free,8,747.4263543305544,3
373802910380,R,Personal Loan,R,32,73221,14,0,17.148851493515366,0,0.18293665601382175,1,1,0,19,12,Financial More 101,6,548.9337918205168,4
429973407718,R,Home Improvement,R,38,89989,4,80,57.119091769077336,0,0.20625931647604467,0,1,0,14,9,Green Rewards Made Easy,7,873.0755855840032,4
147051390485,C,Equipment Finance,C,45,97782,15,11,43.13696639183255,0,0.34185239748835383,1,1,0,22,5,Retirement Challenge Made Easy,8,808.9349877721095,4
999472411246,R,Equipment Finance,R,70,46236,6,46,31.99123061311891,0,0.38165595324059665,1,1,0,20,7,Credit Challenge For a Better Tomorrow,7,845.2788497184996,7
420438393829,R,Real Estate,R,68,47537,0,6,29.45390576443801,0,0.3273738495736246,0,0,1,19,12,Investing More For a Better Tomorrow,3,560.9343099962323,4
483202901116,R,Real Estate,R,56,73346,12,20,40.63699173909364,0,0.3510535232816507,0,1,1,22,7,Savings Relief Made Easy,4,748.5729011156832,9
327043186357,C,Personal Loan,C,28,74404,6,70,42.64588449526329,0,0.17653501899693422,1,1,0,17,11,Financial Rewards Hassle-Free,6,887.0594302782963,1
710063909009,C,Real Estate,C,59,73451,11,24,17.01926892630226,0,0.25718464768095395,1,1,0,25,12,Green Investment For a Better Tomorrow,5,640.6458958944747,5
937901111231,C,Home Improvement,C,70,47245,7,79,21.68315711592981,0,0.32163948806745457,0,0,0,24,7,Green Relief 101,5,802.3738322013428,3
113096637237,C,Car Loan,C,28,74859,11,19,23.26886677968038,0,0.38289259129635367,0,0,0,22,13,Financial Planning Made Easy,2,540.4422789105056,5
512980027199,R,Line of Credit,R,28,74038,2,27,26.435419090895873,0,0.16355784299796539,0,1,1,36,6,Credit Rewards For a Better Tomorrow,4,705.408320816657,2
946039935327,R,Car Loan,R,21,50444,15,83,30.76333617513057,1,0.3505508573424024,1,0,1,28,8,Mobile Rewards Bonanza,2,870.4320207006388,4
608176271074,C,Home Improvement,C,35,89472,3,84,33.2536149133684,0,0.13180575458061305,1,0,0,30,8,Mobile Investment Hassle-Free,9,904.3700784609294,8
502608139533,R,Car Loan,R,22,51217,5,55,36.1110051407355,0,0.28725306421666463,0,0,0,33,7,Financial Less Hassle-Free,4,653.1045489338351,4
833823992714,C,Equipment Finance,C,68,47951,6,70,42.86464875772372,0,0.2644467538791643,0,1,0,19,7,Small Business Challenge Made Easy,8,766.8519429082196,6
382150850155,C,Car Loan,C,18,50116,6,52,13.452079420855043,0,0.22680635666467636,1,1,0,36,12,Green Relief Hassle-Free,8,674.9733865429982,2
606068569865,R,Home Improvement,R,56,73918,1,24,26.815093822977516,0,0.189152243928902,0,1,0,12,10,Small Business Loan For a Better Tomorrow,2,768.6021309296384,1
473860604004,C,Home Improvement,C,63,73362,2,35,11.80000665069008,0,0.327259543413543,1,0,0,16,14,Green Rewards For a Better Tomorrow,4,816.9171106870001,7
340754763488,R,Equipment Finance,R,69,46261,0,45,36.97391511247017,0,0.2516752814374634,0,1,1,15,11,Student Banking For a Better Tomorrow,3,730.2487895566769,7
397082845163,C,Personal Loan,C,30,74416,4,47,35.37205336423951,0,0.2867789222576456,1,0,0,24,10,Savings Rewards For a Better Tomorrow,5,924.7652624639435,8
529283416175,C,Mortgage,C,48,97900,6,30,39.24730479390604,0,0.22835768161911973,0,1,1,19,12,Investing Relief Made Easy,5,704.6666159638348,4
600664248680,C,Equipment Finance,C,40,89137,8,43,47.84481250146715,0,0.22365400242261718,0,0,1,13,13,Mobile Less Hassle-Free,3,602.4083041392971,1
970279441138,C,Home Improvement,C,51,96891,8,56,31.8957180399235,0,0.12157510286946738,1,0,1,24,12,Small Business Fitness Hassle-Free,9,716.4496634650943,4
683944308404,R,Line of Credit,R,19,51163,1,79,39.425112413875496,0,0.37038478522367907,0,1,0,7,7,Investing Rewards 101,8,742.4921117088289,4
851459659826,C,Real Estate,C,34,74389,3,17,31.686862735555508,0,0.25117024925295417,1,1,1,13,6,Savings Less Made Easy,3,642.0826449772857,4
339043843603,R,Personal Loan,R,27,74111,5,74,24.475383557688286,0,0.16907611815409573,0,0,1,11,8,Savings Challenge 101,4,735.061748158773,6
647367803047,C,Real Estate,C,63,75590,6,76,27.784728367143952,0,0.30832589883614275,1,0,1,19,10,Small Business Challenge Bonanza,2,542.1159804946697,9
279897106686,R,Real Estate,R,51,96464,10,82,10.843666046596535,1,0.3410054161238358,1,1,1,26,4,Credit Lending Made Easy,7,456.1782872999712,6
558124742729,C,Real Estate,C,67,46587,15,24,38.84279864479776,0,0.28420283827522164,1,0,1,28,8,Financial Banking For a Better Tomorrow,2,476.4128662551796,8
996612180105,R,Real Estate,R,57,75713,14,25,17.28308939805395,0,0.3905878832042645,1,0,1,11,13,Green Less Bonanza,9,649.5156279194234,8
421830787950,R,Equipment Finance,R,60,75741,11,33,8.040480909695244,0,0.18684044470857686,0,1,1,17,9,Retirement Lending For a Better Tomorrow,8,901.099180787163,6
266482572569,R,Real Estate,R,57,73770,5,6,36.26857984123297,0,0.22411506317855934,0,1,0,26,9,Student Investment Bonanza,5,488.45714235861476,9
491624427371,C,Real Estate,C,64,73215,1,6,33.203479618354365,0,0.1838214436581741,1,0,1,24,14,Credit More Bonanza,6,858.7782730136994,5
191984250123,R,Real Estate,R,45,97097,6,54,30.90592868583197,0,0.15634083687591013,1,0,0,21,11,Green Loan 101,6,919.3912966665823,4
232580237838,C,Real Estate,C,55,74220,6,50,20.57640362783862,0,0.2758355093571146,1,0,1,17,2,Mobile Less Made Easy,1,718.4148875435384,5
950323100179,C,Home Improvement,C,57,73963,9,46,20.036005623961472,0,0.08698261269696239,0,1,0,29,10,Investing Challenge For a Better Tomorrow,1,852.5896769506445,2
201447741170,R,Home Improvement,R,64,74447,4,17,20.7496308355334,0,0.22873521198234753,0,1,0,18,11,Mobile Rewards Made Easy,5,617.3369492761883,1
845363829946,C,Personal Loan,C,32,73644,3,81,34.49748029941468,0,0.16354283513825865,0,0,1,25,8,Green Investment 101,3,682.8116012751844,9
339805262614,C,Mortgage,C,47,95042,12,90,21.35971169588886,0,0.21001318089021107,0,1,1,16,6,Retirement Loan For a Better Tomorrow,6,768.5378206662591,6
375172505231,C,Equipment Finance,C,53,97284,8,16,36.208639097118045,0,0.24220515400032033,0,1,0,10,8,Financial Loan Hassle-Free,7,467.50347318808826,9
891890543161,R,Line of Credit,R,20,50262,2,77,32.3411214109471,0,0.15765251710492315,1,0,0,16,12,Investing Loan Hassle-Free,5,466.0313677005873,9
843071410642,R,Real Estate,R,39,90994,4,87,42.51257990710878,0,0.18893310033580935,1,0,1,17,7,Mobile Loan For a Better Tomorrow,2,517.2373579057343,4
694185226771,C,Mortgage,C,41,89858,11,76,38.42759462506827,0,0.18556023107214098,1,1,0,20,6,Savings Relief For a Better Tomorrow,2,787.0470983438951,4
528514809738,C,Real Estate,C,70,47464,4,17,44.76050671461652,0,0.3155988238906028,1,0,1,12,13,Financial Relief For a Better Tomorrow,6,700.3542629358614,8
750572440428,C,Home Improvement,C,56,75342,6,10,49.64685893166484,0,0.255163850790202,1,1,0,9,5,Mobile Less Hassle-Free,3,755.8283682733343,1
579516652359,C,Real Estate,C,33,73938,11,8,41.661587757889215,0,0.2224807807709148,0,1,1,21,12,Investing Planning Hassle-Free,2,891.5699510423588,4
805129358636,C,Home Improvement,C,52,97279,2,4,13.895231488413698,0,0.23401322366688027,1,1,1,26,13,Student More 101,4,793.6331628966836,2
441219763088,C,Line of credit,C,40,90509,15,67,39.88581919063869,0,0.2432362051364019,0,0,0,16,11,Financial More Bonanza,2,689.574581375186,5
790208481904,C,Real Estate,C,54,97121,5,37,46.90333752826522,0,0.28208590708720976,1,0,0,15,6,Retirement Fitness Bonanza,2,779.6188665588171,3
819506183593,R,Real Estate,R,39,90447,8,72,23.869260593586315,0,0.2362115444188133,0,1,0,31,4,Investing Investment Made Easy,3,553.5437759833936,5
996347222518,R,Equipment Finance,R,59,73012,3,71,41.98140182864652,0,0.19132760875289523,0,1,0,19,11,Financial Lending For a Better Tomorrow,5,756.0020210478028,8
964691155118,C,Home Improvement,C,61,74313,7,37,33.02410760044949,0,0.20362045995067815,1,1,0,20,13,Green Relief Bonanza,4,983.5856126598289,1
653263722496,R,Personal Loan,R,18,50798,8,85,28.799565581980296,0,0.24642532408587886,0,0,0,24,11,Credit Loan Hassle-Free,7,779.6098455683458,5
913742010481,C,Real Estate,C,54,97710,4,84,17.567432282724212,1,0.4140751707406832,1,0,0,12,8,Retirement Planning For a Better Tomorrow,9,396.95390259066596,7
125462022026,C,Personal Loan,C,35,90663,2,57,51.17908880041705,0,0.27209633511492054,1,0,1,6,9,Financial Banking For a Better Tomorrow,2,637.779261809475,1
688020728368,C,Real Estate,C,42,89895,1,17,21.58131449795245,0,0.3224860650166829,0,0,1,26,7,Credit Banking 101,5,738.4518296829457,9
245716932402,C,Personal Loan,C,39,90654,1,65,11.61583644378156,0,0.11082179989544927,1,1,0,21,14,Student Planning 101,1,707.3182444815029,8
885078151600,R,Real Estate,R,56,73274,7,62,37.60408570877607,0,0.16689397061535202,1,1,0,18,10,Mobile Loan 101,7,608.2004615878033,1
287090451220,R,Line of Credit,R,28,74465,13,88,42.59935725961397,1,0.32480166042967323,1,0,1,23,11,Student Relief For a Better Tomorrow,1,602.1315161748756,6
619931477000,C,Real Estate,C,68,47267,0,56,17.923524997647952,0,0.2792122166381904,0,0,0,14,4,Green Relief Made Easy,3,884.5086533066858,3
451032787803,C,Equipment Finance,C,70,47752,6,15,50.20805750111182,0,0.25327440706402243,1,1,0,18,12,Small Business Relief Made Easy,7,551.1246896857957,6
717297850889,R,Real Estate,R,36,90250,8,56,50.00708055665041,0,0.20570415264515068,0,1,0,9,9,Mobile Banking Made Easy,2,738.9853142044396,9
277604401115,C,Home Improvement,C,67,46935,13,16,9.753298443038824,0,0.24594384115025675,0,0,0,26,3,Retirement Investment Made Easy,3,730.6065256251883,5
285951636777,R,Real Estate,R,46,97209,3,61,46.22237973049319,0,0.28577994741580515,0,0,0,22,3,Retirement Lending Bonanza,8,715.7577352180671,4
822003946537,R,Home Improvement,R,62,75020,4,86,20.602067959203975,0,0.2582329771767836,1,1,1,9,14,Credit Investment Made Easy,2,802.8334496105604,1
947809538147,C,Home Improvement,C,33,73887,6,82,1.1057826559869905,0,0.28275190849598997,0,1,1,19,2,Credit Planning Made Easy,8,725.4210403956886,4
667582080215,R,Real Estate,R,42,90390,12,74,43.7758341261077,0,0.2551911942311074,1,0,1,23,8,Financial Banking For a Better Tomorrow,5,921.8759115594315,8
112605319176,R,Personal Loan,R,22,51225,7,28,40.598533204563786,0,0.19322036069647935,0,0,0,13,13,Small Business Fitness Made Easy,9,833.8102857355384,4
889491685847,C,Equipment Finance,C,69,46504,12,23,19.92118661889108,0,0.20489132328407433,1,0,0,17,5,Student Lending 101,8,837.5073887862328,9
222678319593,C,Personal Loan,C,35,90178,1,3,39.00012607369494,0,0.20558663660443224,1,0,1,20,10,Student Planning Bonanza,6,695.7042950562834,6
421339393637,C,Real Estate,C,66,47377,4,31,29.943026470420875,0,0.20132647010781182,0,1,0,29,7,Retirement Rewards Bonanza,9,715.8332244473443,2
444676561698,R,Car Loan,R,18,50704,0,81,43.718508929540256,0,0.29706089636736277,1,1,0,18,10,Investing More 101,5,784.992554706476,7
587530581152,R,Equipment Finance,R,54,97815,7,5,16.270791292882663,0,0.19194729397076876,0,0,1,22,9,Student Rewards Hassle-Free,1,626.6247258536264,9
314584657271,R,Equipment Finance,R,50,96742,9,81,23.70033881185843,0,0.12256777908767946,1,0,1,12,14,Retirement Less 101,7,574.3224477213984,4
114437190533,R,Personal Loan,R,35,89885,3,51,35.45468389009271,0,0.29344030786484043,0,1,1,25,10,Retirement Banking 101,4,734.7253398372496,8
291140848916,C,Real Estate,C,60,75819,13,73,39.09423218978499,0,0.14313579033579205,1,0,0,31,9,Mobile Challenge For a Better Tomorrow,4,818.9833704376833,3
468650771415,R,Equipment Finance,R,44,89270,11,18,46.826628552873544,0,0.24532686119473446,1,0,1,17,9,Credit Planning 101,7,806.6828919439988,2
507140596536,R,Car Loan,R,23,51745,0,42,17.729201007056357,0,0.19906628915828292,0,0,1,23,13,Credit Banking Bonanza,8,799.032999907691,4
945834472232,R,Home Improvement,R,66,46408,6,10,23.89712027490255,0,0.2673736577558386,1,0,1,19,8,Green Fitness Hassle-Free,6,677.7516278635273,5
811161829024,R,Line of Credit,R,23,51431,13,80,29.07724118895276,0,0.22255222280128892,0,0,1,30,9,Green Relief Hassle-Free,8,716.1191114199382,4
145048408374,R,Real Estate,R,35,90421,3,45,35.26418874511852,0,0.19446916739643857,0,0,0,23,7,Small Business Lending For a Better Tomorrow,1,709.1392639645537,4
101942888555,C,Home Improvement,C,37,89353,12,87,9.884814970965817,0,0.248632812074357,1,0,0,16,10,Credit Challenge 101,4,847.5420052110444,4
607930656691,C,Real Estate,C,52,95983,12,57,21.25385519409417,0,0.24738717065754434,0,1,1,22,12,Savings Less Bonanza,4,654.6045554663408,1
975768110568,C,Real Estate,C,44,89768,5,79,38.1891243992899,0,0.2781076381890518,1,1,0,14,10,Mobile Relief 101,3,666.8292803195403,1
330019182252,C,Car Loan,C,26,74132,6,76,27.000943659912704,0,0.22264026243895868,0,1,0,18,11,Student Banking 101,5,552.1289044397917,6
356871268976,C,Car Loan,C,28,74420,7,3,34.275838214060514,0,0.1963218828527596,0,1,1,14,13,Small Business More 101,4,736.1002833766062,6
497923723174,R,Real Estate,R,35,90313,10,18,27.704749927783816,0,0.1781668028517915,0,0,1,25,8,Retirement Less Bonanza,1,618.5603849558597,5
131091393943,C,Home Improvement,C,64,74030,14,80,18.980446259431595,1,0.33878567814562643,0,1,0,28,5,Credit Less Made Easy,9,696.4430394082832,3
231056708798,R,Real Estate,R,65,46885,14,69,36.704462061944355,0,0.25133483235756787,1,1,0,17,9,Student Less Made Easy,2,660.0886515246067,7
370778029146,R,Real Estate,R,33,74220,4,54,59.355765087973964,0,0.3119381719384174,0,1,0,30,9,Financial Banking 101,9,701.0775433192391,9
195748614689,C,Home Improvement,C,68,46969,5,22,29.712157711431686,0,0.2517187686908886,1,0,1,18,13,Small Business Planning Made Easy,2,780.8270305669622,2
193536321482,C,Line of Credit,C,26,74876,15,3,38.52292884583943,0,0.237154764649862,0,1,1,17,11,Investing Loan For a Better Tomorrow,6,872.8896552021822,1
722073507412,C,Real Estate,C,57,74343,10,56,23.550214755205765,0,0.2429046218111452,0,1,0,12,8,Mobile Relief 101,7,640.7107292226942,3
233898117025,C,Real Estate,C,40,89326,14,65,55.053620277933035,0,0.19801196881760008,1,1,1,14,10,Credit More 101,9,774.411111404267,2
708212878129,C,Personal Loan,C,27,74318,0,0,14.253537584198735,0,0.08872291780092675,0,0,0,21,9,Investing Fitness Made Easy,5,901.0578333622601,8
598579706882,R,Home Improvement,R,50,96604,10,79,39.220031937644706,0,0.266393823041305,0,0,1,12,8,Retirement Fitness Bonanza,1,697.8138048528299,9
908439792128,R,Equipment Finance,R,60,75644,0,6,22.90417363121942,0,0.33158715086155915,1,0,0,16,11,Investing Rewards Bonanza,4,635.6184458090479,1
488981724426,C,Personal Loan,C,29,73842,0,69,19.577341877412373,0,0.33921858459376514,0,0,1,20,9,Investing Challenge Bonanza,5,433.2078673672534,2
331209771378,R,Line of credit,R,42,90890,4,24,23.475291884156945,0,0.2731947780062034,1,1,1,11,5,Investing More Bonanza,7,789.9432654024765,2
181365282544,R,Home Improvement,R,36,90409,2,46,32.95008345139226,0,0.3858590753919559,0,1,1,15,13,Green Investment Made Easy,2,790.9882198345902,3
679499021235,C,Real Estate,C,70,47631,15,81,36.330015760396805,1,0.30517755864228757,1,1,1,23,10,Financial Less 101,4,703.9943050790356,9
510384881544,R,Real Estate,R,31,74878,3,66,42.60627875508934,0,0.312638417190424,0,1,1,25,7,Retirement Planning Made Easy,9,723.4875542302318,2
858294828405,C,Personal Loan,C,36,89601,5,45,50.12563921435005,0,0.21695682765816388,0,0,0,9,5,Savings Loan 101,6,583.9473078863319,3
973035761836,C,Home Improvement,C,69,47897,0,39,38.67046836718587,0,0.14850073103776196,1,0,1,14,8,Credit More Made Easy,8,450.77003457750544,7
157623386934,C,Real Estate,C,69,47225,15,84,21.15862068967633,1,0.22685301824706988,1,0,0,19,14,Green Banking Bonanza,7,689.9358565025553,4
701668903614,R,Car Loan,R,29,73300,14,85,28.473195607952814,1,0.2929054991748463,1,0,0,25,6,Small Business Less Made Easy,2,612.0702614903278,8
448421358567,R,Equipment Finance,R,59,75444,4,55,22.936696189848014,0,0.09046491315537536,0,0,0,-1,5,Small Business Relief For a Better Tomorrow,6,726.6048225235506,8
516306232559,C,Line of Credit,C,28,74184,14,4,28.855263366423817,0,0.1772915896275583,0,1,0,24,6,Retirement Relief Hassle-Free,5,589.3457639567024,4
253789620211,R,Real Estate,R,32,74247,9,83,20.114585466209295,0,0.19427629352755077,0,0,1,8,7,Student Planning Hassle-Free,3,775.8788879921867,6
607309760682,R,Car Loan,R,21,50031,2,37,10.63067860447676,0,0.19097474294435313,1,1,1,15,6,Investing More Made Easy,6,513.6855817543242,4
459175597726,R,Real Estate,R,44,90709,11,30,9.123149238896154,0,0.24268301432492828,1,0,1,12,12,Financial Investment Made Easy,3,744.9737518593416,8
721646337198,C,Real Estate,C,63,73922,1,42,16.921196970478306,0,0.3013645252819217,0,0,0,25,5,Mobile More Made Easy,2,714.4876130735166,1
140413586136,C,Line of Credit,C,25,73798,7,35,24.015532102046755,0,0.11574183864575052,0,1,1,20,11,Financial Loan Made Easy,2,781.0465649434894,6
122662760441,C,Personal Loan,C,34,74503,2,9,-3.91423043449873,0,0.33382463692346276,1,1,1,25,13,Mobile Loan Hassle-Free,5,815.4898821020422,3
993075969706,C,Equipment Finance,C,70,47009,14,71,34.38291890609257,0,0.2783600288393878,1,1,1,9,4,Student Loan 101,9,778.4332610293046,1
776445269829,C,Mortgage,C,46,96123,10,71,14.689264182490739,0,0.21064375413320968,0,0,0,15,11,Retirement Lending Hassle-Free,3,642.1215964630162,6
726231670082,R,Real Estate,R,31,74084,3,8,22.761201589071042,0,0.23835391210799986,0,0,1,13,6,Green Banking Bonanza,3,547.0770013075417,8
489491067808,R,Personal Loan,R,28,73537,2,39,21.282970481113175,0,0.32166903109922895,0,1,1,28,13,Savings Loan Hassle-Free,2,926.3410154913627,8
